Manuscript ID,Manuscript Type,Manuscript Type,Submission Date,Submission Question,Submission Question Response
[redacted],Research,Research,20/12/2023 3:39,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 3:39,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 6:19,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 6:19,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 6:28,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,20/12/2023 6:28,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Review,Review,20/12/2023 6:41,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Review,Review,20/12/2023 6:41,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 7:43,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 7:43,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 10:22,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 10:22,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 10:52,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 10:52,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 12:46,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 12:46,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 13:33,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,20/12/2023 13:33,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 13:35,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 13:35,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 14:50,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 14:50,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 16:11,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 16:11,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 16:12,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 16:12,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 16:46,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 16:46,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 17:22,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 17:22,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 17:48,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 17:48,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,20/12/2023 22:39,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,20/12/2023 22:39,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 0:56,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,21/12/2023 0:56,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 4:40,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 4:40,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 5:27,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,21/12/2023 5:27,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 7:04,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 7:04,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 9:02,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 9:02,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 9:37,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 9:37,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 11:05,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 11:05,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 11:47,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 11:47,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 12:28,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 12:28,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 15:28,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 15:28,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 15:36,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,21/12/2023 15:36,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Review,Review,21/12/2023 17:42,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Review,Review,21/12/2023 17:42,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,21/12/2023 23:00,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,21/12/2023 23:00,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/12/2023 7:20,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/12/2023 7:20,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/12/2023 7:25,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/12/2023 7:25,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/12/2023 12:59,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/12/2023 12:59,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,22/12/2023 15:26,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,22/12/2023 15:26,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,23/12/2023 15:25,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,23/12/2023 15:25,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,24/12/2023 8:31,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,24/12/2023 8:31,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,25/12/2023 23:19,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,25/12/2023 23:19,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,26/12/2023 13:47,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,26/12/2023 13:47,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,26/12/2023 20:53,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,26/12/2023 20:53,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,26/12/2023 20:56,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,26/12/2023 20:56,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,27/12/2023 22:17,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,27/12/2023 22:17,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,28/12/2023 13:29,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,28/12/2023 13:29,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,29/12/2023 14:24,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,29/12/2023 14:24,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,29/12/2023 16:11,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,29/12/2023 16:11,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,30/12/2023 17:24,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,30/12/2023 17:24,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,1/01/2024 23:43,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,1/01/2024 23:43,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 3:41,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 3:41,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 4:36,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 4:36,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 5:58,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 5:58,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 10:37,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 10:37,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 11:36,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 11:36,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 14:32,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 14:32,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 19:14,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 19:14,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 21:30,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 21:30,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,2/01/2024 21:58,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,2/01/2024 21:58,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 2:58,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,3/01/2024 2:58,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 9:12,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,3/01/2024 9:12,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 9:18,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,3/01/2024 9:18,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 12:12,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,3/01/2024 12:12,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 14:56,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,3/01/2024 14:56,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,3/01/2024 16:56,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,3/01/2024 16:56,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 3:34,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 3:34,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 7:17,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 7:17,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 7:24,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 7:24,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 10:07,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 10:07,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 11:31,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 11:31,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 13:38,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 13:38,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,4/01/2024 23:11,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,4/01/2024 23:11,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 9:13,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 9:13,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 9:14,"Does your paper present new data, or use data/models published elsewhere?",My paper has no data
[redacted],Research,Research,5/01/2024 9:14,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 10:40,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 10:40,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 10:50,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 10:50,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 13:52,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 13:52,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 14:21,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 14:21,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 19:23,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 19:23,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 20:33,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 20:33,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 21:42,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 21:42,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,5/01/2024 22:08,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,5/01/2024 22:08,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,6/01/2024 1:19,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,6/01/2024 1:19,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,6/01/2024 6:34,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,6/01/2024 6:34,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,6/01/2024 21:18,"Does your paper present new data, or use data/models published elsewhere?",Yes
[redacted],Research,Research,6/01/2024 21:18,"If yes, provide a link to your data if it is in a repository. If depositing your data with Dryad, <b>ensure that you give the private reviewer 'sharing' link</b>. If your data is uploaded as supplementary material, please state this. Your paper will be unsubmitted without this information.",[redacted]
[redacted],Research,Research,6/01/2024 22:57,"Does your paper present new data, or use data/models published elsewhere?",Yes
